Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-09-18,2.390153298789547,2.390153298789547,2.337686777114868,2.337686777114868,1089158,0.0,0.0
2012-09-19,2.337686777114868,2.3580900285109974,2.331857224506506,2.337686777114868,705376,0.0,0.0
2012-09-20,2.331857372892274,2.3610049550557277,2.331857372892274,2.346431255340576,810962,0.0,0.0
2012-09-23,2.355175167936591,2.366834272736143,2.349345798269948,2.363919496536255,1722803,0.0,0.0
2012-09-24,2.3639197545962807,2.4047273567820513,2.3639197545962807,2.3697493076324463,853585,0.0,0.0
2012-09-25,2.352260491206932,2.3843235764701607,2.352260491206932,2.3784940242767334,953689,0.0,0.0
2012-09-26,2.366834535064342,2.3872387016575853,2.3580902054955004,2.375579595565796,72940,0.0,0.0
2012-09-27,2.3697488239871283,2.3697488239871283,2.346430799334626,2.3522603511810303,290725,0.0,0.0
2012-09-30,2.349346012058354,2.3610049351857247,2.3289418458698465,2.340601682662964,715026,0.0,0.0
2012-10-01,2.331857372892274,2.352260808319897,2.32894186547001,2.346431255340576,354279,0.0,0.0
2012-10-02,2.3347716331481934,2.3726642673349154,2.3347716331481934,2.3347716331481934,62528,0.0,0.0
2012-10-03,2.31145303955104,2.3347719807163507,2.31145303955104,2.331857204437256,78042,0.0,0.0
2012-10-04,2.3318573294199125,2.375579524149168,2.328941822052002,2.328941822052002,459891,0.0,0.0
2012-10-07,2.3260269410494936,2.3930680751800537,2.3260269410494936,2.3930680751800537,2011517,0.0,0.0
2012-10-08,2.422216100644371,2.5329795972036813,2.3901530168806717,2.530064821243286,12265446,0.0,0.0
2012-10-09,2.477597713470459,2.5300651494282764,2.4251311911783486,2.477597713470459,4602592,0.0,0.0
2012-10-10,2.4950868770666808,2.4950868770666808,2.4542794638144056,2.4659385681152344,373106,0.0,0.0
2012-10-11,2.46593858859402,2.4775975102585472,2.425130992269727,2.4717681407928467,231194,0.0,0.0
2012-10-14,2.413472264322885,2.47759770912327,2.413472264322885,2.460109233856201,822505,0.0,0.0
2012-10-15,2.4484492716920974,2.4484492716920974,2.3872384236393716,2.4193015098571777,748210,0.0,0.0
2012-10-16,2.4193016101180485,2.460109209310614,2.3784941936586224,2.3930680751800537,511573,0.0,0.0
2012-10-17,2.390153169631958,2.43970491232481,2.390153169631958,2.390153169631958,207148,0.0,0.0
2012-10-18,2.3901533881993564,2.3901533881993564,2.3376868645620332,2.384323835372925,1136251,0.0,0.0
2012-10-21,2.3376869258715947,2.3610049550557277,2.331857372892274,2.346431255340576,316046,0.0,0.0
2012-10-22,2.3318572444759105,2.3726646612833284,2.3318572444759105,2.3435163497924805,144304,0.0,0.0
2012-10-23,2.355174944371117,2.372664330842792,2.3406012474882214,2.3522603511810303,692492,0.0,0.0
2012-10-24,2.349346031830237,2.366834508035049,2.346431255340576,2.346431255340576,75872,0.0,0.0
2012-10-28,2.346431255340576,2.346431255340576,2.346431255340576,2.346431255340576,0,0.0,0.0
2012-10-30,2.3551752767376573,2.3610048294067383,2.3464311304671766,2.3610048294067383,488631,0.0,0.0
2012-10-31,2.3464310858327306,2.361004784495068,2.32894169722561,2.331857204437256,1083662,0.0,0.0
2012-11-01,2.3318573294199125,2.3347721058552335,2.326027045616681,2.328941822052002,725294,0.0,0.0
2012-11-04,2.337686906197834,2.3610049351857247,2.337686906197834,2.340601682662964,57624,0.0,0.0
2012-11-05,2.3406012474882214,2.3580897202943194,2.334771695641817,2.3522603511810303,467950,0.0,0.0
2012-11-06,2.3435163697621326,2.3493459224700928,2.3318572643462128,2.3493459224700928,275264,0.0,0.0
2012-11-07,2.337686650792432,2.3930679457786326,2.337686650792432,2.390153169631958,768339,0.0,0.0
2012-11-08,2.410557394818039,2.4309606456298614,2.375579349237006,2.407641887664795,1962846,0.0,0.0
2012-11-11,2.4047270533929375,2.4542795270806943,2.4047270533929375,2.4455344676971436,2910842,0.0,0.0
2012-11-12,2.4426195827855413,2.4746828499441804,2.425130926662185,2.44844913482666,2756717,0.0,0.0
2012-11-13,2.4601090793813825,2.4746829601331033,2.425131034644735,2.4455344676971436,2837112,0.0,0.0
2012-11-14,2.393067973214182,2.4659386568483788,2.393067973214182,2.4571943283081055,1500010,0.0,0.0
2012-11-15,2.4193013130085093,2.4571941312432473,2.4193013130085093,2.4309604167938232,156465,0.0,0.0
2012-11-18,2.4134715687061554,2.430960038932654,2.404726511294008,2.4105567932128906,509692,0.0,0.0
2012-11-19,2.3959828313417884,2.3959828313417884,2.3755793973833117,2.3872385025024414,1723040,0.0,0.0
2012-11-20,2.3901535883802905,2.4134725325716175,2.3726649284362793,2.3726649284362793,348744,0.0,0.0
2012-11-21,2.3639192588475977,2.4426194874633067,2.3639192588475977,2.4018120765686035,167693,0.0,0.0
2012-11-22,2.3843236778991304,2.4134721710387472,2.3843236778991304,2.407641887664795,248180,0.0,0.0
2012-11-25,2.3872384236393716,2.4193015098571777,2.3872384236393716,2.4193015098571777,308776,0.0,0.0
2012-11-26,2.4134721402233255,2.4193015098571777,2.4134721402233255,2.4193015098571777,398927,0.0,0.0
2012-11-27,2.3843236778991304,2.4338754218505696,2.3843236778991304,2.407641887664795,250008,0.0,0.0
2012-11-28,2.3901531286635884,2.3901531286635884,2.3668341889573736,2.3784940242767334,192725,0.0,0.0
2012-11-29,2.401812383901353,2.401812383901353,2.366834337611414,2.3872385025024414,40717,0.0,0.0
2012-12-02,2.366834337053258,2.390153278218569,2.326026920946515,2.331857204437256,335583,0.0,0.0
2012-12-03,2.314367815830135,2.331857204437256,2.273560399723392,2.331857204437256,1398566,0.0,0.0
2012-12-04,2.331857049638699,2.337686601809899,2.3114528861069985,2.3172824382781982,896722,0.0,0.0
2012-12-05,2.314367574186278,2.326026678085327,2.3027084702872287,2.326026678085327,238662,0.0,0.0
2012-12-06,2.314367815830135,2.331857204437256,2.314367815830135,2.331857204437256,107781,0.0,0.0
2012-12-09,2.3231120109558105,2.3231120109558105,2.3231120109558105,2.3231120109558105,539,0.0,0.0
2012-12-10,2.314367815830135,2.331857204437256,2.302708710713755,2.331857204437256,147117,0.0,0.0
2012-12-11,2.361004570339967,2.3872382854048415,2.331856992925988,2.355175018310547,815905,0.0,0.0
2012-12-12,2.31145303955104,2.358090008215973,2.31145303955104,2.331857204437256,40625,0.0,0.0
2012-12-13,2.369749113332353,2.3726646205439987,2.331857204437256,2.331857204437256,89138,0.0,0.0
2012-12-16,2.3406015332745405,2.355175231936878,2.331857204437256,2.331857204437256,203624,0.0,0.0
2012-12-17,2.331856992925988,2.355175018310547,2.331856992925988,2.355175018310547,165747,0.0,0.0
2012-12-19,2.331857268507317,2.3668344020843506,2.331857268507317,2.3668344020843506,246182,0.0,0.0
2012-12-20,2.387238393485284,2.390153169631958,2.3639194533793715,2.390153169631958,102798,0.0,0.0
2012-12-23,2.3901529987409096,2.4134719371795654,2.3668340603022537,2.4134719371795654,353792,0.0,0.0
2012-12-24,2.404727007416692,2.419301436089151,2.3959826791328434,2.416386842727661,85496,0.0,0.0
2012-12-25,2.384323835372925,2.387238611786141,2.384323835372925,2.384323835372925,19116,0.0,0.0
2012-12-26,2.401812233050443,2.401812233050443,2.3668341889573736,2.3784940242767334,13370,0.0,0.0
2012-12-27,2.4193015098571777,2.4193015098571777,2.4193015098571777,2.4193015098571777,13147,0.0,0.0
2012-12-30,2.372664819161185,2.372664819161185,2.30270890347489,2.3143680095672607,1085411,0.0,0.0
2012-12-31,2.3056235265810643,2.3435163497924805,2.3056235265810643,2.3435163497924805,319859,0.0,0.0
2013-01-02,2.317282247144648,2.343515960683745,2.317282247144648,2.3347716331481934,132708,0.0,0.0
2013-01-03,2.361004849365988,2.390153343890372,2.331857268507317,2.3668344020843506,930221,0.0,0.0
2013-01-06,2.3901533236847095,2.3901533236847095,2.3610048294067383,2.3610048294067383,310801,0.0,0.0
2013-01-07,23.668349239119376,2.390153169631958,2.3406014269391062,2.390153169631958,263484,0.0,0.0
2013-01-08,2.387238611786141,2.387238611786141,2.3610048931346137,2.384323835372925,263484,0.0,0.0
2013-01-09,2.3901532840716997,2.5067461628523953,2.3580900139905863,2.503831386566162,5592331,0.0,0.0
2013-01-10,2.503831585701724,2.5592128877441667,2.4921724796295166,2.4921724796295166,4364732,0.0,0.0
2013-01-13,2.4921723384548353,2.4921723384548353,2.4047272205352783,2.4047272205352783,351768,0.0,0.0
2013-01-14,2.378493774603715,2.4280455112457275,2.372664223022222,2.4280455112457275,350703,0.0,0.0
2013-01-15,2.4193014792980896,2.4455344646181585,2.3610046772326974,2.390153169631958,572865,0.0,0.0
2013-01-16,2.401812304556831,2.506746074493858,2.363919483238909,2.4193015098571777,1309848,0.0,0.0
2013-01-17,2.425130926662185,2.4688532979030615,2.425130926662185,2.44844913482666,187808,0.0,0.0
2013-01-20,2.448449292198017,2.448449292198017,2.404727100880067,2.42513108253479,289699,0.0,0.0
2013-01-21,2.4193014009344327,2.44844916145705,2.4193014009344327,2.4222161769866943,277262,0.0,0.0
2013-01-22,2.419301374621066,2.44844913482666,2.419301374621066,2.44844913482666,517765,0.0,0.0
2013-01-23,2.45427968549574,2.515490536803298,2.45427968549574,2.477597713470459,1090118,0.0,0.0
2013-01-24,2.460109086947354,2.5067460536956787,2.460109086947354,2.5067460536956787,691019,0.0,0.0
2013-01-27,2.5067458774722824,2.5067458774722824,2.4775973869958072,2.486341714859009,459878,0.0,0.0
2013-01-28,2.4775975611700742,2.509660829854987,2.4775975611700742,2.5067460536956787,2010571,0.0,0.0
2013-01-29,2.4688535870714285,2.4980018988904287,2.4688535870714285,2.4834272861480713,573575,0.0,0.0
2013-01-30,2.486341714859009,2.500916325563481,2.4834269389046084,2.486341714859009,336504,0.0,0.0
2013-01-31,2.5067460536956787,2.5417239158067697,2.492172172899137,2.5067460536956787,358433,0.0,0.0
2013-02-03,2.4834271134886907,2.5067460536956787,2.4834271134886907,2.5067460536956787,359682,0.0,0.0
2013-02-04,2.506745882627654,2.56504195003491,2.506745882627654,2.530064821243286,772953,0.0,0.0
2013-02-05,2.512575537939411,2.535894477514603,2.5038312096984017,2.52131986618042,503789,0.0,0.0
2013-02-06,2.521319845615933,2.524234621672496,2.506745965333119,2.5154902935028076,356119,0.0,0.0
2013-02-07,2.5184050901000834,2.52131986618042,2.5184050901000834,2.52131986618042,249797,0.0,0.0
2013-02-10,2.53589482802041,2.5796170234680176,2.53589482802041,2.5796170234680176,906674,0.0,0.0
2013-02-11,2.5941905151774987,2.6116797196421935,2.5708723068237305,2.5708723068237305,418700,0.0,0.0
2013-02-13,2.5941905565417427,2.6058494781714048,2.5679575717254703,2.582531452178955,564845,0.0,0.0
2013-02-14,2.582531431636366,2.582531431636366,2.565042044298799,2.5767018795013428,91294,0.0,0.0
2013-02-17,2.565042044298799,2.5767018795013428,2.565042044298799,2.5767018795013428,78791,0.0,0.0
2013-02-18,2.5941902690813516,2.5941902690813516,2.5650417804718018,2.5650417804718018,209383,0.0,0.0
2013-02-19,2.5650420238027967,2.5825314110006143,2.5329796700494884,2.5708723068237305,138966,0.0,0.0
2013-02-20,2.5650420952654414,2.6291684491567384,2.5650420952654414,2.611679792404175,877172,0.0,0.0
2013-02-21,2.608764696119232,2.608764696119232,2.5650417804718018,2.5650417804718018,208357,0.0,0.0
2013-02-24,2.5184048199890814,2.567957287171937,2.5184048199890814,2.5650417804718018,267822,0.0,0.0
2013-02-25,2.5417235743301,2.57087206293965,2.5417235743301,2.5650417804718018,297128,0.0,0.0
2013-02-26,2.5650421967204147,2.5650421967204147,2.547553539276123,2.547553539276123,772296,0.0,0.0
2013-02-27,2.579616390242788,2.579616390242788,2.5592122289363766,2.5650417804718018,100563,0.0,0.0
2013-02-28,2.5650420850138347,2.5941905770841234,2.5650420850138347,2.5883610248565674,175371,0.0,0.0
2013-03-03,2.5883610248565674,2.5883610248565674,2.5883610248565674,2.5883610248565674,0,0.0,0.0
2013-03-04,2.5941902690813516,2.620423799190083,2.5650417804718018,2.5650417804718018,886927,0.0,0.0
2013-03-05,2.5650417804718018,2.5650417804718018,2.5650417804718018,2.5650417804718018,0,0.0,0.0
2013-03-07,2.686298878923726,2.686298878923726,2.52889858111124,2.5918591022491455,77185,0.0,1.2
2013-03-10,2.553382914109888,2.5778675079345703,2.5393915871149817,2.5778675079345703,92008,0.0,0.0
2013-03-11,2.5219033294853874,2.7947308486762332,2.518405269020838,2.6583170890808105,715408,0.0,0.0
2013-03-12,2.654819108476729,2.654819108476729,2.5813658667051755,2.5953564643859863,367805,0.0,0.0
2013-03-13,2.5533829805587227,2.5883610248565674,2.5533829805587227,2.5883610248565674,2377,0.0,0.0
2013-03-14,2.598854224327246,2.598854224327246,2.563876180939664,2.5778675079345703,50967,0.0,0.0
2013-03-17,2.6198406393341176,2.6233386993408203,2.6198406393341176,2.6233386993408203,10956,0.0,0.0
2013-03-18,2.623339165895299,2.65481915329066,2.5918591784999374,2.6128458976745605,236771,0.0,0.0
2013-03-19,2.591859134748785,2.5953564643859863,2.588361256912153,2.5953564643859863,256108,0.0,0.0
2013-03-20,2.5603790726891527,2.5848629359471045,2.5603790726891527,2.5743696689605713,13771,0.0,0.0
2013-03-21,2.5883610248565674,2.5883610248565674,2.5883610248565674,2.5883610248565674,11843,0.0,0.0
2013-03-24,2.5883608161033806,2.6023521423339844,2.5883608161033806,2.6023521423339844,131165,0.0,0.0
2013-03-25,2.6023524142044048,2.6338322162628174,2.6023524142044048,2.6338322162628174,162050,0.0,0.0
2013-03-26,2.5953564643859863,2.5953564643859863,2.5953564643859863,2.5953564643859863,6299,0.0,0.0
2013-03-27,2.5988539335983187,2.640827178955078,2.59535587382451,2.640827178955078,372023,0.0,0.0
2013-03-28,2.644325518242896,2.672308172060201,2.6268368621231644,2.6653120517730713,303471,0.0,0.0
2013-03-31,2.6793033668351343,2.6793033668351343,2.6198407302523603,2.6548187732696533,123485,0.0,0.0
2013-04-01,2.6548187850079836,2.6653120517730713,2.6548187850079836,2.6653120517730713,10682,0.0,0.0
2013-04-02,2.693294862490753,2.693294862490753,2.602352420051865,2.6268370151519775,175844,0.0,0.0
2013-04-03,2.6268369466774475,2.6268369466774475,2.5883610248565674,2.5883610248565674,57606,0.0,0.0
2013-04-04,2.5883606679424043,2.640827178955078,2.5883606679424043,2.640827178955078,41293,0.0,0.0
2013-04-07,2.6128461935994522,2.630334854125976,2.6023529241902708,2.6303348541259766,85347,0.0,0.0
2013-04-08,2.609347883965676,2.6478238105773926,2.609347883965676,2.6478238105773926,29581,0.0,0.0
2013-04-09,2.6128459446574004,2.6478238105773926,2.6128459446574004,2.6478238105773926,67237,0.0,0.0
2013-04-10,2.6303340638627413,2.6303340638627413,2.6023521423339844,2.6023521423339844,274076,0.0,0.0
2013-04-11,2.6093478202819824,2.6093478202819824,2.6093478202819824,2.6093478202819824,9334,0.0,0.0
2013-04-14,2.609347479292532,2.609347479292532,2.528898308786511,2.5673742294311523,94156,0.0,0.0
2013-04-15,2.5883610248565674,2.5883610248565674,2.5708723681739,2.5883610248565674,73405,0.0,0.0
2013-04-16,2.602352272659692,2.6163435995909805,2.5673742294311523,2.5673742294311523,88579,0.0,0.0
2013-04-17,2.6198406393341176,2.6233386993408203,2.58836084027051,2.6233386993408203,330149,0.0,0.0
2013-04-18,2.6023529241902708,2.6373307934428216,2.6023529241902708,2.6303348541259766,587364,0.0,0.0
2013-04-21,2.6233394630086337,2.630334854125976,2.6233394630086337,2.6303348541259766,239937,0.0,0.0
2013-04-22,2.6303343445667973,2.647823549904743,2.6268370151519775,2.6268370151519775,302912,0.0,0.0
2013-04-23,2.6338324814762455,2.6583172617199655,2.6338324814762455,2.6478238105773926,60148,0.0,0.0
2013-04-24,2.6513207131415553,2.6723081602445413,2.6478233839459393,2.6548187732696533,133762,0.0,0.0
2013-04-25,2.672308172060201,2.749259282292501,2.6548187850079836,2.6653120517730713,909417,0.0,0.0
2013-04-28,2.658316720453197,2.752756482375176,2.658316720453197,2.7282724380493164,29964,0.0,0.0
2013-04-29,2.728272872321126,2.8681839643174345,2.707285605502311,2.8122193813323975,1131003,0.0,0.0
2013-04-30,2.8017258472217796,2.8052239074257375,2.7982277870178223,2.7982277870178223,664484,0.0,0.0
2013-05-01,2.7667480031531038,2.801725864410401,2.7667480031531038,2.8017258644104004,24870,0.0,0.0
2013-05-02,2.784237190800113,2.8052239074257375,2.728272613131782,2.7982277870178223,98604,0.0,0.0
2013-05-05,2.857690503081706,2.9381396770477295,2.857690503081706,2.9381396770477295,570306,0.0,0.0
2013-05-06,2.9591265648678466,2.9836113452911377,2.861188905039893,2.9836113452911377,442503,0.0,0.0
2013-05-07,2.9171531200408936,2.9381396543454654,2.9031617926159656,2.9171531200408936,461435,0.0,0.0
2013-05-08,2.917153467378858,2.917153467378858,2.8681840896606445,2.8681840896606445,14692,0.0,0.0
2013-05-09,2.8332059942167342,2.8611886501312256,2.8332059942167342,2.8611886501312256,42673,0.0,0.0
2013-05-12,2.8611884351930024,2.889170358072895,2.8262103920272112,2.8821749687194824,109483,0.0,0.0
2013-05-13,2.84719719711932,2.913655042648315,2.84719719711932,2.9136550426483154,528278,0.0,0.0
2013-05-14,2.934641559544874,2.934641559544874,2.903161758458397,2.9101569652557373,1138673,0.0,0.0
2013-05-15,2.9066597127974534,2.9171531628368106,2.8471972556183993,2.8506951332092285,1147843,0.0,0.0
2013-05-16,2.8681840896606445,2.8681840896606445,2.8681840896606445,2.8681840896606445,401572,0.0,0.0
2013-05-19,2.8681840896606445,2.8996640775988713,2.8681840896606445,2.8681840896606445,548448,0.0,0.0
2013-05-20,2.8541927605698048,2.878677358062337,2.8541927605698048,2.8681840896606445,971965,0.0,0.0
2013-05-21,2.8541925293197647,2.868183857277011,2.8541925293197647,2.8611886501312256,369941,0.0,0.0
2013-05-22,2.861188423495723,2.889170346261219,2.861188423495723,2.8716816902160645,432851,0.0,0.0
2013-05-23,2.850695430813257,2.8716821503497916,2.850695430813257,2.8681840896606445,1574767,0.0,0.0
2013-05-26,2.857690821258952,2.889170809197179,2.857690821258952,2.8681840896606445,40121,0.0,0.0
2013-05-27,2.8751794801063393,2.892668687153176,2.8681840896606445,2.8681840896606445,413722,0.0,0.0
2013-05-28,2.868183857277011,2.868183857277011,2.8611886501312256,2.8611886501312256,242895,0.0,0.0
2013-05-29,2.882175418751484,2.882175418751484,2.8611888819480993,2.8681840896606445,241274,0.0,0.0
2013-05-30,2.868183992850043,2.9731177697240074,2.868183992850043,2.9276466369628906,2742836,0.0,0.0
2013-06-02,3.0045974826106585,3.008095542862747,2.9101569823962268,2.9136550426483154,634442,0.0,0.0
2013-06-03,2.913655214821159,2.938139810701344,2.8681839007864465,2.8751792907714844,1385951,0.0,0.0
2013-06-04,2.8716817746387933,2.9101569652557373,2.8716817746387933,2.9101569652557373,647907,0.0,0.0
2013-06-05,2.9101568915993754,2.9101568915993754,2.8681836418132933,2.8821749687194824,585973,0.0,0.0
2013-06-06,2.9066596868677212,2.952130998744079,2.88217509214973,2.9451348781585693,1011144,0.0,0.0
2013-06-09,2.969619853288984,2.969619853288984,2.903162002563477,2.9031620025634766,444070,0.0,0.0
2013-06-10,2.938139443896912,2.9626240367203813,2.910156791051355,2.9311442375183105,241405,0.0,0.0
2013-06-11,2.917152958595181,3.0255840498559725,2.913654898516134,2.9731173515319824,3083196,0.0,0.0
2013-06-12,3.0010996203063427,3.015090948571907,2.9731176947077707,3.0080957412719727,3703736,0.0,0.0
2013-06-13,3.039575825582367,3.074553507810653,3.0220864362687885,3.0500690937042236,1805173,0.0,0.0
2013-06-16,3.008095707373607,3.008095707373607,2.9871089893114697,3.0010995864868164,635626,0.0,0.0
2013-06-17,2.983611128432008,3.008095724342523,2.983611128432008,3.0045976638793945,111959,0.0,0.0
2013-06-18,2.98710886658053,3.0045975234807183,2.9381396770477295,2.9381396770477295,303515,0.0,0.0
2013-06-19,2.96961965560969,2.9731175331693156,2.9276464040260874,2.9451348781585693,160736,0.0,0.0
2013-06-20,2.9311446594369506,2.9311446594369506,2.903162002563477,2.9031620025634766,59929,0.0,0.0
2013-06-23,2.8926685519192095,2.9311446594369506,2.8786772234824727,2.9031620025634766,240748,0.0,0.0
2013-06-24,2.87517931836372,2.9241485105940326,2.87517931836372,2.8891706466674805,137739,0.0,0.0
2013-06-26,2.9346418062968542,2.9381398668224654,2.8891706741267402,2.9031620025634766,388600,0.0,0.0
2013-06-27,2.9031620068552404,2.9276466032392987,2.8786772277380406,2.9206504821777344,423933,0.0,0.0
2013-06-30,2.920650140861474,2.9241482009834616,2.8681836246265418,2.8786768913269043,557104,0.0,0.0
2013-07-01,2.882175284008084,2.903162002563477,2.882175284008084,2.9031620025634766,110831,0.0,0.0
2013-07-02,2.9136550597682516,2.9241483269205375,2.896166403003194,2.9171531200408936,152486,0.0,0.0
2013-07-03,2.9241483211517334,2.9241483211517334,2.9241483211517334,2.9241483211517334,438,0.0,0.0
2013-07-04,2.8891704875149293,2.9381396770477295,2.8891704875149293,2.9381396770477295,142614,0.0,0.0
2013-07-07,2.9171531425810002,2.9381396770477295,2.906659692614506,2.9381396770477295,57858,0.0,0.0
2013-07-08,2.9381396770477295,2.9381396770477295,2.9381396770477295,2.9381396770477295,0,0.0,0.0
2013-07-09,2.8891706355418374,2.906659841537475,2.8891706355418374,2.9066598415374756,46015,0.0,0.0
2013-07-10,2.8751789318271954,2.9311442375183105,2.8751789318271954,2.9311442375183105,1994,0.0,0.0
2013-07-11,2.931144470114036,2.9381396770477295,2.931144470114036,2.9381396770477295,47111,0.0,0.0
2013-07-14,2.9171531200408936,2.9171531200408936,2.9171531200408936,2.9171531200408936,12467,0.0,0.0
2013-07-15,2.917153085718708,2.9381396197763596,2.9101569652557373,2.9101569652557373,14177,0.0,0.0
2013-07-16,2.934641616748059,2.9381396770477295,2.934641616748059,2.9381396770477295,21912,0.0,0.0
2013-07-17,2.913655042648315,2.913655042648315,2.913655042648315,2.9136550426483154,29603,0.0,0.0
2013-07-18,2.9136550822813296,2.9381396770477295,2.9101570219816586,2.9381396770477295,111412,0.0,0.0
2013-07-21,2.9171531425810002,2.9381396770477295,2.9171531425810002,2.9381396770477295,53542,0.0,0.0
2013-07-22,2.959126283746404,3.004597596822613,2.959126283746404,2.9661216735839844,433585,0.0,0.0
2013-07-23,2.9801129514142835,2.994104279053893,2.948632966741272,2.9591262340545654,571785,0.0,0.0
2013-07-24,2.9451349835643836,2.987108967582744,2.9451349835643836,2.9801130294799805,182407,0.0,0.0
2013-07-25,2.9556281475354553,2.973117351531982,2.9556281475354553,2.9731173515319824,261422,0.0,0.0
2013-07-28,2.9521310935493177,2.9696197509765625,2.9416378259997167,2.9696197509765625,33591,0.0,0.0
2013-07-29,2.920650260885992,2.9276463814174747,2.920650260885992,2.9241483211517334,13180,0.0,0.0
2013-07-30,2.931144447465822,2.969619638535451,2.9171531200408936,2.9171531200408936,112529,0.0,0.0
2013-07-31,2.9381398668224654,2.952131195259202,2.903162002563477,2.9031620025634766,165337,0.0,0.0
2013-08-01,2.9381396543454654,2.9381396543454654,2.885673135850908,2.9171531200408936,94835,0.0,0.0
2013-08-04,2.89266858951614,2.9276466369628906,2.89266858951614,2.9276466369628906,74687,0.0,0.0
2013-08-05,2.8786768913269043,2.8786768913269043,2.8786768913269043,2.8786768913269043,4711,0.0,0.0
2013-08-06,2.9241483495146943,2.9381396770477295,2.9241483495146943,2.9381396770477295,121612,0.0,0.0
2013-08-07,2.9381394679876487,2.9521307945251465,2.8996635484259246,2.9521307945251465,38904,0.0,0.0
2013-08-11,2.9521307945251465,2.9521307945251465,2.9521307945251465,2.9521307945251465,0,0.0,0.0
2013-08-14,2.952131004580765,2.952131004580765,2.885673158147777,2.9381396770477295,78828,0.0,0.0
2013-08-15,2.9381396770477295,2.9381396770477295,2.9381396770477295,2.9381396770477295,736608,0.0,0.0
2013-08-18,2.892668435691187,2.9731176116209665,2.892668435691187,2.9661216735839844,132579,0.0,0.0
2013-08-19,2.9381396770477295,2.9451348839814235,2.9381396770477295,2.9381396770477295,292570,0.0,0.0
2013-08-20,2.9311442375183105,2.9311442375183105,2.9311442375183105,2.9311442375183105,4711,0.0,0.0
2013-08-21,2.931144470114036,2.959126211514459,2.931144470114036,2.9381396770477295,278064,0.0,0.0
2013-08-22,2.9381396770477295,2.9556283339479177,2.9381396770477295,2.9381396770477295,262923,0.0,0.0
2013-08-25,2.910156999495609,2.9171531200408936,2.910156999495609,2.9171531200408936,2158,0.0,0.0
2013-08-26,2.9206499294914647,2.9206499294914647,2.8926680088043217,2.8926680088043213,95744,0.0,0.0
2013-08-27,2.8891706248353333,2.8961665630340576,2.8506952489065767,2.8961665630340576,187677,0.0,0.0
2013-08-28,2.8506948524759688,2.8506948524759688,2.658316720453197,2.7282724380493164,662797,0.0,0.0
2013-08-29,2.8122191081752312,2.8122191081752312,2.728272607317872,2.7807393074035645,125490,0.0,0.0
2013-09-01,2.7982280591333,2.8087213270999745,2.7982280591333,2.8052241802215576,103677,0.0,0.0
2013-09-02,2.8087213270999745,2.8087213270999745,2.7982280591333,2.8052241802215576,109067,0.0,0.0
2013-09-03,2.8087211825423912,2.8541924953460693,2.8052240358439633,2.8541924953460693,197033,0.0,0.0
2013-09-04,2.808721001250554,2.808721001250554,2.6723081680432257,2.7632498741149902,502564,0.0,0.0
2013-09-05,2.668810494897309,2.7422635555267334,2.6583172266264126,2.7422635555267334,176874,0.0,0.0
2013-09-08,2.7282727482504194,2.7562546730041504,2.7282727482504194,2.7562546730041504,19972,0.0,0.0
2013-09-09,2.763249920086669,2.798227781054839,2.75275665316278,2.7807393074035645,81063,0.0,0.0
2013-09-10,2.791232713887952,2.903161874582507,2.791232713887952,2.8471972942352295,287092,0.0,0.0
2013-09-11,2.8332063891881436,2.8332063891881436,2.8122196684262626,2.8192150592803955,35125,0.0,0.0
2013-09-12,2.861188525946391,2.861188525946391,2.798227826971186,2.8227124214172363,41435,0.0,0.0
2013-09-15,2.8192148259003926,2.8996640068611135,2.8192148259003926,2.8402020931243896,46442,0.0,0.0
2013-09-16,2.8681837703150705,2.98710886658053,2.8681837703150705,2.9381396770477295,1533244,0.0,0.0
2013-09-17,2.90316196379172,2.9941044096505527,2.90316196379172,2.9066598415374756,121612,0.0,0.0
2013-09-18,2.882175228955936,2.885673289414731,2.8751792907714844,2.8751792907714844,140303,0.0,0.0
2013-09-19,2.9276465818816004,2.9276465818816004,2.8332060748319674,2.8996639251708984,333688,0.0,0.0
2013-09-22,2.8681840420716833,2.8681840420716833,2.8332061767578125,2.8332061767578125,28781,0.0,0.0
2013-09-23,2.8471975528572595,2.8681840896606445,2.83320622376642,2.8681840896606445,319774,0.0,0.0
2013-09-24,2.8506951332092285,2.8681837902308525,2.8506951332092285,2.8506951332092285,19863,0.0,0.0
2013-09-25,2.8506951332092285,2.8996637748826632,2.8506951332092285,2.8506951332092285,25330,0.0,0.0
2013-09-26,2.8506950354146943,2.8541923646861536,2.7982277870178223,2.7982277870178223,307547,0.0,0.0
2013-09-29,2.8681840896606445,2.8681840896606445,2.8192148946755804,2.8681840896606445,3977,0.0,0.0
2013-09-30,2.8052242178153675,2.8681840091923028,2.8052242178153675,2.8297088146209717,33678,0.0,0.0
2013-10-01,2.7737442307603275,2.854192680493997,2.7737442307603275,2.8297088146209717,23599,0.0,0.0
2013-10-02,2.833205871246437,2.8681837327885615,2.801725887225089,2.8227124214172363,45445,0.0,0.0
2013-10-03,2.8122192487850475,2.850695171873501,2.7982279209650947,2.8471972942352295,112617,0.0,0.0
2013-10-06,2.812219398167757,2.843699384918724,2.812219398167757,2.8157174587249756,9411,0.0,0.0
2013-10-07,2.822712510333097,2.8541924953460693,2.822712510333097,2.8541924953460693,49302,0.0,0.0
